"Taxon","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"KJ365320.1.1414",2072,63,0.364161849710983,0.000523967671577707,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SHWN-night2","uncultured"
"KJ365357.1.1476",674,80,0.46242774566474,0.000177302357466495,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"KJ365360.1.1406",443,61,0.352601156069364,0.000105598008947775,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"KJ475509.1.1443",147,25,0.144508670520231,2.97350726807513e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured"
"KJ475511.1.1408",735,76,0.439306358381503,0.000167361637002949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius"
"KJ475522.1.1470",108,27,0.15606936416185,2.57242085186075e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","X35","uncultured",NA
"KJ548908.1.1441",454,33,0.190751445086705,8.94099302359944e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"KJ548918.1.1407",452,42,0.242774566473988,0.000131492060565124,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter"
"KJ548929.1.1451",115,30,0.173410404624277,2.62930749947263e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"KJ549303.1.916",50,20,0.115606936416185,1.03650953166139e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"KJ549334.1.915",937,40,0.23121387283237,0.000201538948261249,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"KJ549363.1.915",153,28,0.161849710982659,3.33141825245236e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"KJ549472.1.916",738,42,0.242774566473988,0.000152581171114056,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"KJ566258.1.1491",1274,38,0.219653179190751,0.000387791449641445,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter"
"KJ566297.1.1448",129,42,0.242774566473988,3.62884132598002e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27"
"KJ589655.1.1440",83,36,0.208092485549133,2.13886120435541e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"KJ589657.1.1459",583,85,0.491329479768786,0.000143597961575199,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"KJ589662.1.1437",100,54,0.312138728323699,2.61844625707298e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589666.1.1436",1368,70,0.404624277456647,0.000366946181843978,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589675.1.1436",77,44,0.254335260115607,1.93369995761277e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589676.1.1414",375,78,0.450867052023121,8.25919294926599e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"KJ589695.1.1429",72,45,0.260115606936416,1.90602567600158e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589697.1.1445",1045,84,0.485549132947977,0.000293059418608196,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"KJ589701.1.1440",810,55,0.317919075144509,0.000215254290485719,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Synechococcus"
"KJ589707.1.1436",128,48,0.277456647398844,3.53699474080784e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589708.1.1441",1092,96,0.554913294797688,0.000285740735527779,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"KJ589710.1.1502",441,72,0.416184971098266,0.000109185543978221,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"KJ589744.1.1454",827,72,0.416184971098266,0.000176287589363186,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589746.1.1476",14793,106,0.61271676300578,0.00320528987707997,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589749.1.1436",461,64,0.369942196531792,9.86209217951168e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589750.1.1256",242,48,0.277456647398844,5.15836846721638e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589751.1.1419",140,39,0.225433526011561,3.21776040008605e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589753.1.1429",1170,113,0.653179190751445,0.000247567334579246,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589761.1.1488",78,34,0.196531791907514,1.9228884568344e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured",NA
"KJ589762.1.1560",1895,135,0.780346820809249,0.000457944676657684,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589763.1.1439",1659,74,0.427745664739884,0.000376474486855072,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589773.1.1500",138,37,0.213872832369942,3.46144389771862e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"KJ589778.1.1486",214,66,0.38150289017341,4.44983782902224e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589793.1.1447",797,66,0.38150289017341,0.000173466256474151,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"KJ589796.1.1574",983,56,0.323699421965318,0.000210779287587658,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"KJ589804.1.1479",104,25,0.144508670520231,2.68388312910209e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"KJ589816.1.1479",116,27,0.15606936416185,2.99276580706353e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"KJ589824.1.1466",6399,95,0.549132947976879,0.00145251750407673,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589825.1.1455",183,35,0.202312138728324,4.03355167379536e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"KJ589828.1.1483",504,50,0.289017341040462,0.000107376572655523,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"KJ589837.1.1488",119,25,0.144508670520231,2.57857034426328e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"KJ589838.1.1433",3999,160,0.92485549132948,0.000875364112639346,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589841.1.1493",203,26,0.15028901734104,4.21158307560687e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"KJ589842.1.1316",516,77,0.445086705202312,0.000113468663307319,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"KJ589845.1.1425",16823,101,0.583815028901734,0.00364532199873536,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589846.1.1434",589,62,0.358381502890173,0.000133582236719308,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589849.1.1438",9313,67,0.38728323699422,0.00213369035913721,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589852.1.1429",3167,136,0.786127167630058,0.000704487372143039,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589857.1.1446",1085,90,0.520231213872832,0.000242087232811062,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","OM75"
"KJ589859.1.1447",1435,90,0.520231213872832,0.000370544737560499,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"KJ589861.1.1441",79,23,0.132947976878613,1.71274137378519e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"KJ589871.1.1509",1850,36,0.208092485549133,0.000489432812549054,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"KJ589873.1.1455",2152,79,0.456647398843931,0.000408816959932986,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"KJ589878.1.1468",339,30,0.173410404624277,7.90017948690993e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"KJ589882.1.1427",127,24,0.138728323699422,3.07331654332349e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589883.1.1539",478,52,0.300578034682081,0.000116575706247837,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589885.1.1495",161,18,0.104046242774566,4.11214842726481e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"KJ589886.1.1315",1388,38,0.219653179190751,0.000302952148455898,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589888.1.1430",3416,108,0.624277456647399,0.000769564774538329,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589892.1.1427",84,42,0.242774566473988,1.77857351981167e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589894.1.1424",1956,82,0.473988439306358,0.000422250535205633,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589896.1.1506",370,36,0.208092485549133,7.64977994111303e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"KJ589907.1.1276",88,23,0.132947976878613,1.68609814027171e-05,"Bacteria","Planctomycetes","OM190","uncultured",NA,NA
"KJ589921.1.1438",1664,81,0.468208092485549,0.000378648093900482,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"KJ589926.1.1512",660,23,0.132947976878613,0.000134551529760148,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","ZD0417"
"KJ589927.1.1424",1863,23,0.132947976878613,0.000483290680276448,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589929.1.1534",188,28,0.161849710982659,3.79671371524545e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"KJ589932.1.1480",424,35,0.202312138728324,8.13767371956339e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter"
"KJ589945.1.1504",2081,34,0.196531791907514,0.000477591634362992,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"KJ589957.1.1453",65,25,0.144508670520231,1.45387580333819e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"KJ589966.1.1503",405,27,0.15606936416185,8.06195214106402e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"KJ589967.1.1431",498,23,0.132947976878613,0.000117474723838887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"KJ589968.1.1458",96,27,0.15606936416185,1.89627599065801e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"KJ589970.1.1296",915,89,0.514450867052023,0.000201405410059351,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ589972.1.1484",247,59,0.341040462427746,6.28331838013521e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"KJ589979.1.1237",100,31,0.179190751445087,2.47472066059338e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter"
"KJ589995.1.1532",118,44,0.254335260115607,2.50970121214578e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ590026.1.1422",243,33,0.190751445086705,5.12739284251359e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"KJ590553.1.1518",320,68,0.393063583815029,7.34777375166098e-05,"Bacteria","PAUC34f","uncultured",NA,NA,NA
"KJ590621.1.1482",222,37,0.213872832369942,6.10685971563998e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"KJ590655.1.1451",63,21,0.121387283236994,1.55513144772998e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria",NA,NA
"KJ590661.1.1500",202,23,0.132947976878613,5.42181030805768e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga"
"KJ591595.1.1476",65,21,0.121387283236994,1.40444687813895e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Magnetococcales","Magnetococcaceae","Magnetococcus"
"KJ608304.1.906",151,47,0.271676300578035,3.67864172509661e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"KJ608311.1.902",615,94,0.543352601156069,0.000135725230330612,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"KJ608347.1.959",174,48,0.277456647398844,4.96014154166524e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"KJ620984.1.1445",193,36,0.208092485549133,4.02991059574298e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Aurantimonas"
"KJ685394.1.1466",89,40,0.23121387283237,2.17202804843935e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Pseudobacteriovorax"
"KJ746598.377.1887",772,29,0.167630057803468,0.000149949126774184,"Bacteria","Cyanobacteria","Chloroplast","Prasinoderma",NA,NA
"KJ746601.174.1661",143,35,0.202312138728324,3.8322714840123e-05,"Bacteria","Cyanobacteria","Chloroplast","Prasinophyceae",NA,NA
"KJ752776.1.1445",181,19,0.109826589595376,3.80730068942129e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"KJ754674.1.1370",372,69,0.398843930635838,8.84453076777983e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Owenweeksia"
"KJ757044.1.1801",127,44,0.254335260115607,3.01267475412225e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniphycidae"
"KJ757055.1.1798",62,27,0.15606936416185,1.47323230328526e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757061.1.1806",120,26,0.15028901734104,2.37076896798262e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Nassellaria"
"KJ757065.1.1799",84,28,0.161849710982659,1.85979287982166e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"KJ757067.1.1792",139,33,0.190751445086705,3.39211448338257e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757072.1.1797",483,22,0.127167630057803,0.00010487845877415,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"KJ757077.1.1786",247,20,0.115606936416185,5.22579995580445e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"KJ757089.1.1799",122,25,0.144508670520231,2.78043886694114e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757111.1.1792",79,28,0.161849710982659,1.66829129158961e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757130.1.1808",1451,26,0.15028901734104,0.000323486935395209,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"KJ757145.1.1797",144,37,0.213872832369942,2.80021015334873e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757149.1.1798",87,30,0.173410404624277,2.31544348750303e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae"
"KJ757178.1.1803",189,52,0.300578034682081,4.5872106408243e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757195.1.1804",347,37,0.213872832369942,7.24182715585621e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757199.1.1801",142,49,0.283236994219653,3.22279448169169e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757215.1.1802",67,22,0.127167630057803,1.4610978906733e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757221.1.1747",55,20,0.115606936416185,1.36916614134567e-05,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"KJ757230.1.1805",76,21,0.121387283236994,1.6656043329289e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757278.1.1795",61,20,0.115606936416185,1.17827086619469e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757279.1.1802",247,38,0.219653179190751,5.08803960822546e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757308.1.2055",72,37,0.213872832369942,1.52543736738674e-05,"Eukaryota","Excavata","Discoba","Discicristata","Euglenozoa","Diplonemea"
"KJ757312.1.1791",155,52,0.300578034682081,4.87098223050638e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757336.1.1795",358,21,0.121387283236994,7.01726950555733e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"KJ757337.1.1789",87,31,0.179190751445087,1.93234277620911e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757345.1.1802",107,18,0.104046242774566,2.13058179081174e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757358.1.1798",57,27,0.15606936416185,1.20763622265237e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757367.1.1801",59,37,0.213872832369942,1.43821987053086e-05,"Eukaryota","Centrohelida","uncultured",NA,NA,NA
"KJ757373.1.1804",54,25,0.144508670520231,1.2598140133252e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"KJ757374.1.1796",81,22,0.127167630057803,1.72377573987578e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757375.1.1767",1404,59,0.341040462427746,0.000365686311929684,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"KJ757378.1.1803",102,29,0.167630057803468,2.22112253586139e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757407.1.1798",64,19,0.109826589595376,1.29263929181406e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757417.1.1776",633,20,0.115606936416185,0.000129256948766764,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"KJ757437.1.1802",118,35,0.202312138728324,2.69691712033776e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757441.1.1801",253,52,0.300578034682081,6.46611779969516e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae"
"KJ757445.1.1806",522,64,0.369942196531792,0.000123954150319957,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757457.1.1800",185,68,0.393063583815029,4.85468397536624e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757461.1.1796",56,27,0.15606936416185,1.64721467034685e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","B36"
"KJ757468.1.1794",117,21,0.121387283236994,3.04858242417001e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"KJ757488.1.1800",171,36,0.208092485549133,3.64888349185817e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"KJ757489.1.1795",53,33,0.190751445086705,1.187477095402e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
