"Taxon","AHC","CLR_pc0.01","CLR_pc0.5","CLR_pc1","DESeq2","LEfSe"
"FJ745131.1.1372",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745148.1.1391",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ745177.1.1372",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745191.1.1322",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ745195.1.1308",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745204.1.1322",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"FJ745206.1.1366",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ745210.1.1322",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ745214.1.1374",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745219.1.1374",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ745229.1.1369",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"FJ745232.1.1356",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ745233.1.1329",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745242.1.1310",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ745245.1.1358",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ745251.1.1308",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ748779.1.1500",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ825868.1.1491",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ825876.1.1410",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FJ825935.1.1494",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FJ825937.1.1478",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ825980.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ825981.1.1442",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FJ826020.1.1352",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826030.1.1428",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826041.1.1401",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826052.1.1446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ826098.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ826110.1.1441",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ826217.1.1434",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826218.1.1429",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ826248.1.1455",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ826265.1.1219",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826308.1.1500",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ826312.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826327.1.1421",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826401.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ826490.1.1479",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ832103.1.1586",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FJ832126.1.1602",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ876971.1.1750",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FJ900328.1.1492",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ900348.1.1407",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ903194.1.1522",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"FJ914468.1.1518",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FJ980803.1.1485",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ981252.1.917",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FJ999605.1.1329",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FJ999610.1.1343",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FKJQ01000513.2778.4415",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FM242233.1.1484",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FM242300.1.1515",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FM242420.1.1501",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FM242450.1.1408",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FM992724.1.1457",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FM994666.1.1488",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FN433320.1.1573",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FN433324.1.1577",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN433325.1.1546",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"FN433337.1.1496",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FN433348.1.1495",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"FN433363.1.1498",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FN433375.1.1492",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FN433379.1.1490",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN433389.1.1466",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"FN433409.1.1491",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN433412.1.1496",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FN433426.1.1497",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FN435254.1.1524",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"FN553456.1.1494",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN553470.1.1474",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FN553515.1.1520",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FN598297.1.1344",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN598439.1.1838",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FN690339.1.1657",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FN690456.1.1738",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FN690666.1.1677",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FN773279.1.1471",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FQ032802.35287.36802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FQ032809.3870.5383",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"FQ032815.3262.4778",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FQ032816.6456.7971",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"FQ032818.7149.8653",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FQ032819.21712.23225",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FQ032825.6410.7925",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FQ032827.10327.11842",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FQ032830.13921.15433",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FQ032831.23484.24997",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR683217.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR683219.1.1498",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR683232.1.1453",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683248.1.1497",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR683324.1.1436",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683336.1.1497",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683347.1.1507",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR683378.1.1485",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683412.1.1495",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR683443.1.1480",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683581.1.1480",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR683585.1.1447",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR683596.1.1495",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR683691.1.1438",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR683722.1.1470",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR683729.1.1455",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"FR683813.1.1481",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR683900.1.1492",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR684034.1.1488",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR684053.1.1487",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR684107.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR684349.1.1497",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR684358.1.1487",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FR684471.1.1499",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR684492.1.1431",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FR684516.1.1440",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR684579.1.1445",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR684614.1.1497",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR684657.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR684661.1.1487",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR684677.1.1437",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR684684.1.1492",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR684789.1.1494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR684966.1.1497",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"FR685064.1.1469",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR685081.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR685096.1.1495",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR685135.1.1501",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR685388.1.1488",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR685392.1.1449",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR685476.1.1436",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR685503.1.1435",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR685529.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR685613.1.1438",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR685887.1.1491",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR686124.1.1499",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR686228.1.1491",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR686338.1.1480",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR872582.370012.371557",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR874295.1.1778",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"FR874313.1.1787",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR874449.1.1809",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR874489.1.1787",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"FR874497.1.1778",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR874528.1.1775",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FR874701.1.1786",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FR874766.1.1794",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"FR874767.1.1785",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GAMG01019100.45.1508",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GBXU01016321.16.1495",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GCVF01000023.1.1812",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GCVF01003767.177.1680",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ009460.1.1319",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ246374.1.1522",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ246416.1.1499",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ250623.1.1490",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ259213.1.1416",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"GQ259223.1.1452",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ259226.1.1483",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ259251.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ274099.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ274223.1.1392",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ274237.1.1462",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337094.1.1520",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337095.1.1485",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337096.1.1497",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337099.1.1474",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337103.1.1481",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337105.1.1472",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337107.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337118.1.1471",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337119.1.1479",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337123.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337154.1.1460",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337156.1.1450",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337158.1.1453",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ337162.1.1465",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337163.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337165.1.1513",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337166.1.1435",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337167.1.1526",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337168.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337171.1.1500",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337172.1.1468",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337174.1.1450",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337176.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337178.1.1462",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"GQ337185.1.1459",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337186.1.1466",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337187.1.1474",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337194.1.1446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337198.1.1474",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337204.1.1522",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337206.1.1468",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337207.1.1463",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337209.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337218.1.1501",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337220.1.1506",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337221.1.1465",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337222.1.1523",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337223.1.1520",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ337224.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337232.1.1456",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337234.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337239.1.1435",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337245.1.1436",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"GQ337252.1.1477",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337267.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337284.1.1474",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ337300.1.1452",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ337305.1.1493",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ337307.1.1517",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337311.1.1437",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ337312.1.1435",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ337321.1.1520",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346736.1.1344",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ346748.1.1362",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ346773.1.1318",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346777.1.1323",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346790.1.1321",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346793.1.1351",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ346795.1.1321",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346798.1.1341",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346802.1.1327",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346805.1.1398",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"GQ346808.1.1340",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ346811.1.1328",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ346815.1.1325",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346840.1.1330",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346844.1.1377",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ346871.1.1360",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346885.1.1390",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"GQ346891.1.1321",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346902.1.1366",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ346911.1.1369",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346915.1.1404",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ346922.1.1389",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ346943.1.1362",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ347024.1.1378",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"GQ347055.1.1275",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347160.1.1350",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347194.1.1369",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ347250.1.1328",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347269.1.1248",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ347300.1.1334",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ347359.1.1383",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347460.1.1384",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347593.1.1333",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347673.1.1390",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347704.1.1365",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ347737.1.1378",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347793.1.1380",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347824.1.1349",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ347917.1.1356",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ347993.1.1379",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ347996.1.1307",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348002.1.1402",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348022.1.1357",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GQ348030.1.1362",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ348037.1.1385",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348084.1.1384",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348085.1.1376",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348094.1.1391",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348131.1.1395",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"GQ348137.1.1341",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348141.1.1375",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ348162.1.1377",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"GQ348168.1.1389",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ348180.1.1413",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348186.1.1379",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348220.1.1356",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348231.1.1367",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"GQ348305.1.1333",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ348312.1.1380",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348443.1.1391",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348473.1.1392",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348489.1.1398",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348674.1.1399",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ348711.1.1356",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348771.1.1345",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ348817.1.1417",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349022.1.1338",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ349054.1.1396",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349070.1.1335",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349172.1.1345",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349281.1.1395",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349430.1.1335",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349431.1.1368",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ349454.1.1376",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ349579.1.1379",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349588.1.1364",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ349627.1.1369",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ349667.1.1365",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ349687.1.1365",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ349827.1.1370",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ349865.1.1377",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ350044.1.1376",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ350127.1.1378",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ350156.1.1326",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ350277.1.1370",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ350354.1.1375",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"GQ350363.1.1418",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ350613.1.1366",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ350623.1.1372",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ350671.1.1367",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ350833.1.1339",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351134.1.1528",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351138.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351140.1.1516",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ351143.1.1479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"GQ351147.1.1502",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ351162.1.1515",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ351173.1.1509",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351178.1.1504",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351224.1.1528",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ351238.1.1516",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ351248.1.1469",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ351249.1.1497",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"GQ365715.1.1451",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ365853.1.1543",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ365856.1.1553",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ375260.1.1487",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ375267.1.1488",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ375270.1.1510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ375271.1.1521",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ375274.1.1522",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ375275.1.1520",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ375276.1.1509",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ377775.1.1249",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ377828.1.1263",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"GQ377836.1.1279",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ397009.1.1534",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GQ406577.1.1428",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"GQ850553.1.1521",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"GQ857650.1.1402",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
